X,Y,objectid,cod_seg_pr,cod_via,cod_pr,distancia,lado,material,fecha_inst,leyen_front,estado,observacion,lat,lon,alt,key,fuente,fecha_fuente,fecha_act
-70.8928967188274,6.83057568917641,14959,6605130,6605,130,860.815719,1,,,,,,6.83057569,-70.89289672,130.4077,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3658641215566,1.10326184182133,14960,65PTA0,65PTA,0,956.803833,2,1,, ,0,,1.10326184,-76.36586412,368.5898,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3575974326467,1.10158352196932,14961,65PTA1,65PTA,1,908.07373,1,,,,,,1.10158352,-76.35759743,355.7258,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3507499749861,1.10514833621404,14962,65PTA2,65PTA,2,943.940796,2,1,, ,0,,1.10514834,-76.35074997,351.1929,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3443588534051,1.1105358390617,14963,65PTA3,65PTA,3,864.406067,1,1,, ,0,,1.11053584,-76.34435885,341.1019,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3389533579639,1.11334839441882,14964,65PTA4,65PTA,4,922.665802,2,1,, ,0,,1.11334839,-76.33895336,317.8529,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3325762474063,1.11641820809564,14965,650148,6501,48,995.265808,1,1,, ,0,,1.11641821,-76.33257625,308.0189,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3246665642616,1.11991086734067,14966,650149,6501,49,983.173462,2,1,, ,0,,1.11991087,-76.32466656,297.9759,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3180465223018,1.1231762034167,14967,650150,6501,50,980.072571,1,1,, ,0,,1.1231762,-76.31804652,313.453,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.292697093555,1.12881829977942,14968,650153,6501,53,992.94928,2,,,,,,1.1288183,-76.29269709,307.932,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2863072359035,1.12943680627368,14969,650154,6501,54,951.003845,1,,,,,,1.12943681,-76.28630724,298.046,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2821892059275,1.13636689698086,14970,650155,6501,55,856.391479,2,,,,,,1.1363669,-76.28218921,290.606,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2596398420909,1.12789321086339,14971,650159,6501,59,988.326172,2,1,, ,1,,1.12789321,-76.25963984,281.5501,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2509696030059,1.12910606412489,14972,650160,6501,60,991.434753,1,1,, ,1,,1.12910606,-76.2509696,280.8131,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2348622862438,1.13461023881825,14973,650162,6501,62,997.399292,1,1,, ,1,,1.13461024,-76.23486229,272.6051,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2267041686175,1.13694865273391,14974,650163,6501,63,1034.327393,2,1,, ,1,,1.13694865,-76.22670417,267.9501,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2225885110921,1.14462617227917,14975,650164,6501,64,1013.822144,1,1,, ,1,,1.14462617,-76.22258851,268.4622,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2181854923889,1.15177951864522,14976,650165,6501,65,1012.831238,2,1,, ,1,,1.15177952,-76.21818549,271.1292,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2120595247336,1.15713438301815,14977,650166,6501,66,1030.276611,1,1,, ,1,,1.15713438,-76.21205952,256.4712,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.2056093416176,1.162599868982,14978,650167,6501,67,1062.610962,2,1,, ,1,,1.16259987,-76.20560934,256.8652,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.3095032555906,1.12531426542817,14979,650151,6501,51,993.817261,2,1,, ,0,,1.12531427,-76.30950326,307.7,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.8317997722093,6.00995480568234,14980,640410,6404,10,2020.438,,,,,,,6.00995481,-72.83179977,2565.3133,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7547456692946,6.01016858292926,14981,640421,6404,21,2066.382,,1,, ,1,,6.01016858,-72.75474567,2369.6823,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7489050667607,6.00490080769878,14982,640422,6404,22,2000.099,,1,, ,1,,6.00490081,-72.74890507,2369.6493,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7474162106869,5.99680117792565,14983,640423,6404,23,1998.347,,1,, ,1,,5.99680118,-72.74741621,2308.6773,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7070519827518,5.97964456095968,14984,640430,6404,30,2019.762,,1,, ,1,,5.97964456,-72.70705198,2477.0144,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7012245665879,5.98010834435043,14985,640431,6404,31,2018.585,,1,, ,1,,5.98010834,-72.70122457,2482.5084,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.7313052217328,10.9232477105871,14986,270259,2702,59,1051.203796,1,,,,,,10.92324771,-74.73130522,2.7782,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.7297261694146,10.9311974078305,14987,270260,2702,60,521.384603,1,1,,2702,3,,10.93119741,-74.72972617,2.8601,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.7351032080242,10.9473975924719,14988,270263,2702,63,1598.088522,2,1,,2702,3,,10.94739759,-74.73510321,1.708,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.0511661467113,4.45466591435792,14989,40CN0111,40CN01,11,948.12995044,1,1,,40CN01,1,,4.45466591,-74.05116615,2672.385,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5951837332265,0.660456102758092,14990,450211,4502,11,1091.98999023,2,,,,,,0.6604561,-76.59518373,269.57,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5875991440949,0.748145742129457,14991,450222,4502,22,935.90686035,1,,,,,,0.74814574,-76.58759914,286.574,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.585887917259,0.758053981062487,14992,450223,4502,23,1120.34436035,2,,,,,,0.75805398,-76.58588792,289.416,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5813253784226,0.765123597219349,14993,450224,4502,24,1037.93847656,1,1,, ,1,,0.7651236,-76.58132538,293.029,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5810119166941,0.772982082587555,14994,450225,4502,25,912.84033203,2,1,, ,1,,0.77298208,-76.58101192,298.353,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5738325441125,0.908163186313441,14995,450242,4502,42,990.20910645,1,1,, ,0,,0.90816319,-76.57383254,334.161,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.573615488682,0.915366500424368,14996,450243,4502,43,924.30981445,2,1,, ,0,,0.9153665,-76.57361549,335.13,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5791086246606,0.918702475346099,14997,450244,4502,44,1101.12353516,1,1,, ,0,,0.91870248,-76.57910862,366.036,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.5840895421625,0.923205969093035,14998,450245,4502,45,906.44311523,2,1,, ,0,,0.92320597,-76.58408954,343.738,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.6050703495967,0.980727311081341,14999,450252,4502,52,727.5479126,1,1,,52/4502,2,,0.98072731,-76.60507035,376.223,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-76.6090167357764,0.989397618762012,15000,450253,4502,53,1105.68969727,2,1,,53/4502,2,,0.98939762,-76.60901674,383.592,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.5846907997327,5.97521091874466,15001,45BY010,45BY01,0,1052.113139,1,,,,,,5.97521092,-74.5846908,142.2579,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.5756944443518,5.97242435296075,15002,45BY011,45BY01,1,853.78833,1,,,,,,5.97242435,-74.57569444,143.3124,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.5675374918403,5.97024766423641,15003,45BY012,45BY01,2,0,1,,,,,,5.97024766,-74.56753749,142.1676,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.5092013939975,5.82485656694019,15004,620922,6209,22,1026.06,1,1,, ,0,,5.82485657,-73.50920139,2366.7,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.4978083253537,5.81369302180327,15005,620924,6209,24,1000.739,1,1,, ,0,,5.81369302,-73.49780832,2360.6,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.5031580605686,5.8199904357407,15006,620923,6209,23,978.157,2,1,, ,0,,5.81999044,-73.50315806,2332.7,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.4837084000952,5.79621031735058,15007,620927,6209,27,994.0802,2,1,, ,0,,5.79621032,-73.4837084,2452,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.5152957328699,5.82921567177562,15008,620921,6209,21,986.7518,2,,,,,,5.82921567,-73.51529573,2384.212,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.0158563282894,5.80978976126419,15009,55030,5503,0,1007.69073184,1,1,1997/01/01 00:00:00+00,0/5503,1,,5.80978976,-73.01585633,2486.398,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.0267363358368,5.82355543326935,15010,55032,5503,2,52.51788039,1,1,1997/01/01 00:00:00+00,2/5503,1,,5.82355543,-73.02673634,2511.4379,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.0251621496924,5.8288972722066,15011,55033,5503,3,983.25612652,1,1,1997/01/01 00:00:00+00,3/5503,1,,5.82889727,-73.02516215,2520.9369,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-73.0204998754016,5.8361541749932,15012,55034,5503,4,990.27233887,1,1,1997/01/01 00:00:00+00,4/5503,1,,5.83615418,-73.02049987,2542.1709,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-77.7135775033812,1.00681912489316,15013,170135,1701,35,1003,1,1,,35       1701,3, ,1.00681913,-77.7135775,3033.6523,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6922793472084,1.03403769236926,15014,170139,1701,39,998,2,1,,39       1701,2, ,1.03403769,-77.69227935,3090.9316,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6207981713307,0.821908199961714,15015,25NR010,25NR01,0,998,2,1,,0       25NR01,1, ,0.8219082,-77.62079817,2883.4407,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6149672454491,0.81598349963913,15016,25NR011,25NR01,1,987,1,1,,1       25NR01,1, ,0.8159835,-77.61496724,2878.4245,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6077799946424,0.811564610576898,15017,25NR012,25NR01,2,1005,2,1,,2       25NR01,1, ,0.81156461,-77.60777999,2868.2087,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6004805253922,0.81069232515747,15018,25NR013,25NR01,3,1029,1,1,,3       25NR01,1, ,0.81069233,-77.60048052,2856.1838,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.5857887136677,0.809119952610047,15019,25NR015,25NR01,5,870,1,1,,5       25NR01,1, ,0.80911995,-77.58578871,2735.5442,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.2563939981628,1.27714762194949,15020,25NRB2,25NRB,2,975,1,1,,2       25NRB,1, ,1.27714762,-77.256394,2777.4978,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.2504003586371,1.27552314701491,15021,25NRB3,25NRB,3,0,1,1,,3       25NRB,0, ,1.27552315,-77.25040036,2790.363,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6068378640303,0.828556803183745,15022,25NRC0,25NRC,0,0,1,1,, ,0, ,0.8285568,-77.60683786,2932.9912,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6150035921838,0.825784947695103,15023,25NRC1,25NRC,1,0,1,1,, ,0, ,0.82578495,-77.61500359,2903.0317,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6226251299213,0.821337311927691,15024,25NRC2,25NRC,2,0,1,1,, ,0, ,0.82133731,-77.62262513,2864.6675,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6305783364415,0.81942555342667,15025,25NRC3,25NRC,3,0,1,1,, ,0, ,0.81942555,-77.63057834,2830.5054,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6393030951794,0.819619549918879,15026,25NRC4,25NRC,4,0,2,1,, ,0, ,0.81961955,-77.63930309,2850.76,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6474101920909,0.82238654222878,15027,25NRC5,25NRC,5,0,2,1,, ,0, ,0.82238654,-77.64741019,2845.1833,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6552087033293,0.81829697506745,15028,25NRC6,25NRC,6,0,1,1,, ,0, ,0.81829698,-77.6552087,2841.7363,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3818852064,1.09960468563471,15029,250160,2501,60,0,2,1,, ,0, ,1.09960469,-77.38188521,2592.5437,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3767456589953,1.10602119510965,15030,250162,2501,62,0,2,1,, ,0, ,1.1060212,-77.37674566,2710.926,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3859960058363,1.11109064479037,15031,250164,2501,64,0,2,1,, ,0, ,1.11109065,-77.38599601,2789.3974,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3742439614218,1.12223221668089,15032,250166,2501,66,0,2,1,, ,0, ,1.12223222,-77.37424396,2902.0307,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3629514106651,1.13004856670255,15033,250168,2501,68,0,2,1,, ,0, ,1.13004857,-77.36295141,3019.1323,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3489381279157,1.1385734610338,15034,250170,2501,70,0,2,1,, ,0, ,1.13857346,-77.34893813,3139.5425,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3365619394317,1.14979733130682,15035,250172,2501,72,0,2,1,, ,0, ,1.14979733,-77.33656194,3177.2361,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3224823268784,1.14264736416389,15036,250174,2501,74,0,2,1,, ,0, ,1.14264736,-77.32248233,3066.2038,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.3077705015877,1.15047531941878,15037,250176,2501,76,0,2,1,, ,0, ,1.15047532,-77.3077705,2955.8786,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.2960169767497,1.16220627320479,15038,250178,2501,78,0,2,1,, ,0, ,1.16220627,-77.29601698,2845.2497,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-77.6016491158975,0.83249684471326,15039,25018,2501,8,0,2,1,, ,0, ,0.83249685,-77.60164912,2932.5415,,IGAC (Contrato 2932/2008),2008/01/01 00:00:00+00,2011/01/01 00:00:00+00
-67.6337532138166,6.24044945629369,15040,401579,4015,79,1011.35851,,,,,,,6.24044946,-67.63375321,58.2015,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.6269370220196,6.23473945566919,15041,401580,4015,80,991.910013,,,,,,,6.23473946,-67.62693702,56.4415,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.6196604580124,6.22913685343265,15042,401581,4015,81,1024.655142,,,,,,,6.22913685,-67.61966046,55.4985,10-15mt,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.6127847636076,6.22325832461221,15043,401582,4015,82,1009.470811,,,,,,,6.22325833,-67.61278476,56.4905,10-15mt,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.6055613502208,6.21771086065293,15044,401583,4015,83,1015.862411,,,,,,,6.21771086,-67.60556135,53.9055,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5979438890381,6.21294141690101,15045,401584,4015,84,1007.455393,,,,,,,6.21294142,-67.59794389,52.1885,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5961570438183,6.21232450604328,15046,401585,4015,85,210.215584,,,,,,,6.21232451,-67.59615704,52.2395,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.58722011379,6.20895272226644,15047,401586,4015,86,1064.17202,,,,,,,6.20895272,-67.58722011,51.7925,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5788457141825,6.20595875258932,15048,401587,4015,87,991.545448,,,,,,,6.20595875,-67.57884571,51.4235,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5708054923524,6.20284882757311,15049,401588,4015,88,959.97026,,,,,,,6.20284883,-67.57080549,49.3445,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5618897814295,6.19963280278886,15050,401589,4015,89,1055.451896,,,,,,,6.1996328,-67.56188978,50.0995,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5535945862806,6.1964415249308,15051,401590,4015,90,990.11098,,,,,,,6.19644153,-67.55359459,49.9915,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5456487136064,6.19276141060546,15052,401591,4015,91,976.384737,,,,,,,6.19276141,-67.54564871,49.9265,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5364511167372,6.19059026914725,15053,401592,4015,92,1066.016539,,,,,,,6.19059027,-67.53645112,50.7125,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5276349562158,6.1901028534349,15054,401593,4015,93,983.083647,,,,,,,6.19010285,-67.52763496,51.1155,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5191141635564,6.18959111874271,15055,401594,4015,94,950.246969,,,,,,,6.18959112,-67.51911416,50.3055,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5094239144157,6.18918754975816,15056,401595,4015,95,1079.554194,,,,,,,6.18918755,-67.50942391,48.4305,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-67.5009908251758,6.18951135342008,15057,401596,4015,96,941.031693,,,,,,,6.18951135,-67.50099082,47.8145,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9691898690485,2.57000688893336,15058,37020,3702,0,1007.921033,,,,,,,2.57000689,-75.96918987,1273.7146,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9762102640794,2.57328651092197,15059,37021,3702,1,968.880942,,,,,,,2.57328651,-75.97621026,1269.4266,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9806406418729,2.57859244660674,15060,37022,3702,2,1276.427618,,,,,,,2.57859245,-75.98064064,1272.2496,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9852187862425,2.58599455028461,15061,37023,3702,3,965.73631,,,,,,,2.58599455,-75.98521879,1284.8727,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9704624916503,2.64216890557486,15062,370211,3702,11,1203.508805,,,,,,,2.64216891,-75.97046249,1410.6689,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9740204391146,2.6479772422517,15063,370212,3702,12,983.016803,,,,,,,2.64797724,-75.97402044,1420.026,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9752049190207,2.65660338863545,15064,370213,3702,13,2685.775512,,,,,,,2.65660339,-75.97520492,1421.336,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9761729058417,2.66529573640116,15065,370214,3702,14,957.137599,,,,,,,2.66529574,-75.97617291,1431.997,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9821858995701,2.67117231103586,15066,370215,3702,15,977.201437,,,,,,,2.67117231,-75.9821859,1457.6601,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.9893902111807,2.6761195968956,15067,370216,3702,16,913.603795,,,,,,,2.6761196,-75.98939021,1478.9401,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7021630527349,5.98838908622776,15068,640432,6404,32,2080.956,,1,, ,1,,5.98838909,-72.70216305,2532.9984,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.7017248778955,5.99484251670206,15069,640433,6404,33,2000.099,,,,,,,5.99484252,-72.70172488,2591.3055,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6536341359971,6.00750623094442,15070,640442,6404,42,943.0258,,1,, ,1,,6.00750623,-72.65363414,2915.8145,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6524599498859,5.99969310609658,15071,640443,6404,43,1000.828,,1,, ,1,,5.99969311,-72.65245995,2974.1145,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6465370940113,5.99746619191588,15072,640444,6404,44,1028.772,,1,, ,1,,5.99746619,-72.64653709,3039.0826,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6476770561069,5.98960901918793,15073,640445,6404,45,1008.381,,1,, ,1,,5.98960902,-72.64767706,3102.4576,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6412494000432,5.98766017490321,15074,640446,6404,46,998.2377,,1,, ,1,,5.98766018,-72.6412494,3080.2356,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.6020271886507,5.98900770574587,15075,640452,6404,52,996.2791,,,,,,,5.98900771,-72.60202719,3051.6136,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.5598758253399,5.99759356370675,15076,640459,6404,59,1044.594,,,,,,,5.99759356,-72.55987582,3513.5586,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.5208548778936,6.02494348341473,15077,640468,6404,68,1014.757,,,,,,,6.02494348,-72.52085488,3560.9127,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-72.4000140358798,6.03367581883066,15078,640491,6404,91,1044.839,,,,,,,6.03367582,-72.40001404,3159.6367,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.4035133279685,6.48896670641207,15079,620697,6206,97,1032.276,2,1,,97         6206,1,,6.48896671,-74.40351333,114.0192,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.4109859672527,6.49080838083147,15080,620696,6206,96,995.2761726,1,1,,96         6206,1,,6.49080838,-74.41098597,123.1015,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.9573691941842,6.53200730021649,15081,620618,6206,18,861.3759,1,1,,18         6206,1,,6.5320073,-74.95736919,849.0124,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.9647528921705,6.53446260558061,15082,620617,6206,17,999.2689,2,1,,17         6206,1,,6.53446261,-74.96475289,860.8645,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.0138428391426,6.53922160022554,15083,62069,6206,9,952.3696,2,1,,9            6206,1,,6.5392216,-75.01384284,900.1737,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.3928741470707,6.48295388597251,15084,620699,6206,99,1006.719,2,,,,,,6.48295389,-74.39287415,0,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-74.281789500421,6.48776718331164,15085,6206112,6206,112,1004.381,1,,,,,,6.48776718,-74.2817895,0,,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
-75.0507446168162,6.53410922196781,15086,62064,6206,4,1033.741,1,,,,,,6.53410922,-75.05074462,939.5458,10-15mt,IGAC (Contrato 2130/2014),2015/09/01 00:00:00+00,2016/05/01 00:00:00+00
